subject_id,region,value,unit
61,aCC,1.40000000000001,mg
61,DLG,1.5,mg
61,VTA,2.200000000000035,mg
61,S1R,3.30000000000003,mg
61,dH,1.80000000000002,mg
61,vH,3.10000000000005,mg
61,DL,1.9,mg
61,DM,1.6,mg
61,VM,2.400000000000013,mg
61,VL,2.300000000000024,mg
61,DR,1.3,mg
61,CB,3.20000000000004,mg
61,AC,2.0,mg
61,MD,1.7,mg
61,SC,1.59999999999999,mg
61,MR,3.4,mg
61,VPR,1.59999999999999,mg
61,VPL,1.79999999999997,mg
61,SN,2.19999999999998,mg
61,S1L,2.90000000000001,mg
61,S1L6R,4.8,mg
61,A,2.2,mg
61,S1L6L,2.4,mg
61,IC,1.90000000000001,mg
66,OF,1.70000000000003,mg
66,NAc,1.7,mg
66,PL,2.000000000000002,mg
66,HY,1.2,mg
66,SJ,1.5,mg
66,V1,2.09999999999999,mg
66,M1,2.0,mg
66,aCC,2.0,mg
66,DLG,1.40000000000001,mg
66,VTA,2.19999999999998,mg
66,S1R,2.79999999999997,mg
66,dH,2.0,mg
66,vH,2.09999999999999,mg
66,DL,1.7,mg
66,DM,1.1,mg
66,VM,1.699999999999979,mg
66,VL,1.699999999999979,mg
66,DR,1.6,mg
66,CB,2.5,mg
66,AC,1.80000000000002,mg
66,MD,1.4,mg
66,SC,1.19999999999998,mg
66,MR,1.6,mg
66,VPR,1.90000000000001,mg
66,VPL,1.19999999999998,mg
66,SN,1.500000000000001,mg
66,S1L,4.09999999999999,mg
66,S1L6R,3.1,mg
66,A,2.7,mg
66,S1L6L,2.8,mg
66,IC,2.09999999999999,mg
69,OF,2.5,mg
69,NAc,2.8,mg
69,PL,2.000000000000002,mg
69,HY,1.7,mg
69,SJ,1.8,mg
69,V1,3.69999999999998,mg
69,M1,2.40000000000001,mg
69,aCC,2.59999999999999,mg
69,DLG,2.40000000000001,mg
69,VTA,2.099999999999991,mg
69,S1R,3.69999999999998,mg
69,dH,1.80000000000002,mg
69,vH,2.5,mg
69,DL,2.0,mg
69,DM,1.9,mg
69,VM,1.900000000000013,mg
69,VL,2.900000000000014,mg
69,DR,1.5,mg
69,CB,4.5,mg
69,AC,2.59999999999999,mg
69,MD,1.7,mg
69,SC,2.30000000000002,mg
69,MR,2.7,mg
69,VPR,1.79999999999997,mg
69,VPL,2.19999999999998,mg
69,SN,2.000000000000002,mg
69,S1L,3.80000000000003,mg
69,S1L6R,3.0,mg
69,A,2.8,mg
69,S1L6L,3.3,mg
69,IC,2.29999999999997,mg
